iata_code,name,latitude,longitude,country,city
,Queen of Angel-Hollywood Presbyterian Hospital Heliport,34.096428,-118.290323,US,Los Angeles
,Hughes/Corporate Heliport,33.96609879,-118.4240036,US,Los Angeles
,Camp 8 Heliport,34.06200027,-118.6470032,US,Malibu
,Rotor-Aids Maintenance Hangar Heliport,34.20220184,-119.2030029,US,Oxnard
,Skyotee Ranch Airport,34.83190155,-118.401001,US,Rosamond
,Robert D Cloud Heliport,34.052303,-118.080693,US,Rosemead
,U S Naval Medical Center San Diego Heliport,32.725019,-117.144291,US,San Diego
,Bonny Doon Village Airport,37.07049942,-122.1269989,US,Santa Cruz
,Camp 14 Heliport,34.56610107,-118.4769974,US,Saugus
,SCE Tiffany Pines Heliport,37.11723,-119.313374,US,Shaver Lake
,Sherman Oaks Community Hospital Heliport,34.15999985,-118.4499969,US,Sherman Oaks
,Camp 15 Heliport,34.28939819,-118.288002,US,Sunland
,Los Robles Regional Medical Center Heliport,34.20669937,-118.8830032,US,Thousand Oaks
,Joe Heidrick Heliport,38.66550064,-121.8259964,US,Woodland
,Ahlem Farms Airport,37.38830185,-120.927002,US,Hilmar
,Infineon Raceway Pad 1 Heliport,38.1582333,-122.4563167,US,Sonoma
,Mc Candless Towers Heliport,37.38550186,-121.9720001,US,Santa Clara
,Haddicks Heliport,34.02809906,-117.9649963,US,City of Industry
,Wesinger Ranch Airport,41.447102,-120.584,US,Alturas
,Los Angeles Times - Northridge Heliport,34.23882084,-118.5694903,US,Chatsworth
,Butte Creek Hog Ranch Airport,39.688801,-121.783997,US,Chico
,Auberry Hydro Service Center Heliport,37.06489944,-119.4840012,US,Auberry
,Sce Saddleback Service Center Heliport,33.65499878,-117.7050018,US,Irvine
,Sce Shaver Summit Heliport,37.16379929,-119.2919998,US,Shaver Lake
,Plumas District Hospital Heliport,39.94025309,-120.9620261,US,Quincy
,County Heliport,34.10329819,-117.2720032,US,San Bernardino
,Vaca Valley Hospital Heliport,38.35570145,-121.9509964,US,Vacaville
,Mercy Hospital & Medical Center Heliport,32.75120163,-117.1600037,US,San Diego
,Rockwell Facility Heliport,33.75780106,-118.0849991,US,Seal Beach
,Watsonville Community Hospital Heliport,36.93999863,-121.776001,US,Watsonville
,L'Assomption Airport,45.82310104,-73.46060181,CA,L'Assomption
,Holland Landing Airpark,44.08940125,-79.49500275,CA,Holland Landing
,Lethbridge / Anderson Field,49.65694444,-112.7727778,CA,Lethbridge
,Lancaster Airpark,45.20040131,-74.36100006,CA,Bainsville
,Plattsville (Lubitz Flying Field),43.305833,-80.548611,CA,
,La Grande-4/Lac Bottine Seaplane Base,53.7094,-73.720801,CA,
BCW,Benguera Island Airport,-21.85330009,35.43830109,MZ,Benguera Island
,London / Chapeskie Field,43.06829834,-81.12560272,CA,London
,Calgary (Peter Lougheed Centre) Heliport,51.07819559,-113.98633,CA,Calgary
,Loon Creek Airfield,50.8434,-104.323,CA,
,Edmonton / Leduc Heliport,53.253172,-113.542599,CA,Leduc
,Burns Lake (LD Air) Water Aerodrome,54.21,-125.756901,CA,Burns Lake
,Lower East Pubnico (La Field) Airport,43.62220001,-65.76190186,CA,Lower East Pubnico
,Clear Sky Lodge Airport,64.255997,-149.190554,US,Clear
BCX,Beloretsk Airport,53.93809891,58.34000015,RU,Beloretsk
,Liege / CNRL Airport,57.00189972,-113.1940002,CA,Liege
,Fort McMurray / Legend Airfield,57.196944,-112.895556,CA,Fort McMurray
,Stettler (Health Centre) Heliport,52.32315356,-112.7252573,CA,Stettler
,Lethbridge (Regional Hospital) Heliport,49.68596847,-112.8156316,CA,Lethbridge
,Bobcaygeon / Chesher Lakehurst,44.525564,-78.44827,CA,
,Lethbridge / J3 Airfield,49.74162147,-112.7383304,CA,
,Lucknow Airpark,43.96780014,-81.49330139,CA,Lucknow
,Langille Lake Seaplane Base,44.45000076,-64.44779968,CA,
,Lac Lamothe Water Aerodrome,48.739403,-71.1383,CA,Lac Lamothe
,Leamington Airport,42.02500153,-82.52500153,CA,Leamington
,Lake Muskoka/Alport Bay Seaplane Base,45.02109909,-79.38279724,CA,
,Lamont Health Care Centre Heliport,53.7636,-112.7877,CA,Lamont
,Lake Muskoka South Seaplane Base,44.966101,-79.4298,CA,Lake Muskoka
,Miller Island Seaplane Base,44.9922,-79.465401,CA,Lake Muskoka
,Beaverlodge / Clanachan Field,55.2344931,-119.841591,CA,
,Montreal / Laval (Artopex Plus) Heliport,45.57859562,-73.75002041,CA,Montréal
,Lac Polaris (pourvoirie Mirage),53.80055556,-72.86666667,CA,
,Liverpool (Queens General Hospital) Heliport,44.03871477,-64.70534205,CA,Liverpool
,Lake Rosseau/John's Bay Seaplane Base,45.170104,-79.5975,CA,Lake Rosseau
,Fort McMurray / South Liege Airfield,56.83235283,-113.0988407,CA,
,Stayner (Clearview Field) Airport,44.404638,-80.147978,CA,Stayner
,Lewvan (Farr Strip) Airport,49.985001,-104.114998,CA,Lewvan
,Laurel / Whittington,43.97916794,-80.17722321,CA,
,Campo Airport,2.341137,9.847089,CM,Campo
,Touboro Airport,7.765747,15.317976,CM,Touboro
,Djoum Airport,2.666859,12.666755,CM,Djoum
,Sangmélima Airport,2.946602,12.002311,CM,Sangmélima
,Lokomo Airport,2.683971,15.460837,CM,Lokomo
,Masea Airport,3.118743,14.970657,CM,Masea
,Ngola Airport,3.494501,15.332236,CM,Ngola
,Gribi Airport,3.787821,14.984021,CM,Gribi
,Mindourou Airport,4.122123,14.541415,CM,Mindourou
,Mattawa Airport,46.29970169,-78.74780273,CA,Mattawa
,Miminiska Seaplane Base,51.60139847,-88.58080292,CA,
,Meadowbank Airport,65.02466155,-96.06865883,CA,Agnico-Eagle Meadowbank Gold Mine
,Cambridge (Puslinch Lake) Seaplane Base,43.4205,-80.257002,CA,Cambridge
,Lake Muskoka East (Milford Bay) Seaplane Base,45.074922,-79.480289,CA,Milford Bay
,Maxville (Bourdon Farm) Airport,45.253,-74.807,CA,
,Mount Belcher Heliport,48.83280182,-123.5049973,CA,Mount Belcher
,Edmonton / Misericordia (Community Hospital) Heliport,53.52037709,-113.6110555,CA,Edmonton
,Mayerthorpe (Healthcare Centre) Heliport,53.94871141,-115.1330173,CA,Mayerthorpe
,Omemee Airport,44.2854,-78.6276,CA,Omemee
,Bala (Medora Lake),45.0641667,-79.6797222,CA,
,Edmonton / Calmar (Maplelane Farm),53.184654,-113.738236,CA,Edmonton
,Lethbridge (Mercer Field),49.55481129,-112.5615406,CA,
,Port Hope (Millson Field),43.989209,-78.428691,CA,
,Milton (Afi) Heliport,43.53222374,-79.90273431,CA,Milton
,Lacombe (Mustang Helicopters),52.37888718,-113.8225021,CA,
,Mirabel Hélico Heliport,45.69555,-73.9525,CA,Montréal
,Minden (Hospital) Heliport,44.92470169,-78.72940063,CA,Minden
,McKellar (Manitouwabing) Seaplane Base,45.501796,-79.917757,CA,McKellar
,Quamichan Lake (Raven Field) Airport,48.81190109,-123.651001,CA,Quamichan Lake
,Mink Lake Water Aerodrome,44.010731,-65.888588,CA,Carleton
,Morrison Lake Seaplane Base,44.8705,-79.461,CA,Gravenhurst
,Martin's Landing,48.2936,-89.543002,CA,Thunder Bay
,Six Mile Lake (Hungry Bay) Seaplane Base,44.9163,-79.7212,CA,
,St-Michel-de-Napierville Airport,45.213804,-73.576,CA,St-Michel-de-Napierville
,Minto,62.60472222,-137.2219444,CA,
,Manic-5,50.65773191,-68.8310194,CA,
,Edmonton/Morinville (Mike's Field),53.83694444,-113.5633333,CA,
,Camrose / St Mary's Hospital Heliport,53.01513825,-112.8301692,CA,Camrose
,Middleton (Soldiers Memorial Hospital) Heliport,44.9461284,-65.05903959,CA,Middleton
,Marina le Nautique Water Aerodrome,46.69,-73.898702,CA,St-Michel-des-Saints
BCZ,Milyakburra Airport,-13.78083333,136.2016667,AU,Bickerton Island
,Mont-Tremblant (Lac Maskinongé) Seaplane Base,46.087825,-74.608452,CA,Mont-Tremblant
,Matawatchan,45.16433833,-77.09552765,CA,
,Collins Field,45.507401,-77.9906,CA,Madawaska
BDA,L.F. Wade International International Airport,32.36399841,-64.67870331,BM,Hamilton
,Arthur (Metz Field),43.810556,-80.435833,CA,Arthur
,Old Guangzhou Baiyun International Airport,23.18420029,113.2659988,CN,Guangzhou
,Nanjing Air Base,31.99830055,118.8119965,CN,Nanjing
,Laohutun Air Base,39.66999817,121.7659988,CN,
,Pulandian Air Base,39.45090103,122.0179977,CN,
BDB,Bundaberg Airport,-24.90390015,152.3190002,AU,Bundaberg
,Beijing Shahezhen Air Base,40.14916611,116.3213882,CN,Beijing
,Beijing Tongxian Air Base,39.81111145,116.7083359,CN,Beijing
,Wang Kang Airfield,45.666,126.5275,CN,Harbin
,Shuang Yu Shu Airfield,45.66,126.7,CN,Harbin
BDC,Barra do Corda Airport,-5.5025,-45.215833,BR,Barra Do Corda
BDD,Badu Island Airport,-10.14999962,142.1734,AU,
BDE,Baudette International Airport,48.72840118,-94.61219788,US,Baudette
,Fengning Air Base,41.26079941,116.6179962,CN,
,Hohhot Air Base,40.73720169,111.2289963,CN,
,Huairen Air Base,39.71749878,113.1429977,CN,Datong
,Liangxiangzhen Air Base,39.75780106,116.1259995,CN,Beijing
,Lushan Heliport,29.66437586,116.0799551,CN,
,Tangguantun Air Base,38.78110123,117.0680008,CN,
,Tangshan Air Base,39.65639877,118.1360016,CN,
,Wenshui Air Base,37.40779877,111.9660034,CN,
,Yangcun Air Base,39.37329865,117.0950012,CN,
,Yongning Air Base,40.50310135,116.1080017,CN,Yongning
,Badaling or YanQing Airport,40.37861111,115.9375,CN,Yanqing
BDF,Rinkenberger Restricted Landing Area,41.23089981,-89.61569977,US,Bradford
,Zunhua Air Base,40.10250092,117.887001,CN,
,Chengdu Air Base,30.70529938,103.9499969,CN,
BDG,Blanding Municipal Airport,37.58330154,-109.4830017,US,Blanding
,Fiery Cross Reef Helipad,9.539168,112.880071,CN,
,Fiery Cross Reef Airfield,9.552789,112.889554,CN,
,Chongqing Air Base,29.49530029,106.3590012,CN,Chongqing
,Subi Reef Helipad,10.913002,114.061933,CN,
,Kunming Wujiaba International Airport,24.9924,102.7435,CN,Kunming
,Dangxiong Air Base,30.48500061,91.06580353,CN,
BDH,Bandar Lengeh Airport,26.53199959,54.82479858,IR,Bandar Lengeh
,Zhanyi Airport,25.59219933,103.8290024,CN,
,Shantou Waisha Airport,23.42690086,116.762001,CN,Shantou
,Yongji Airport,34.8723,110.361,CN,Yongji
,BFA International Convention Center Heliport,19.140251,110.5632,CN,Dongyu Island
,Lijiang Airport,23.5847,102.010003,CN,Yuanjiang
BDI,Bird Island Airport,-3.72472,55.205299,SC,Bird Island
,Luliang Air Base,24.98830032,103.6419983,CN,
,Old Dangyang Airport,30.823,111.8121,CN,Dangyang
,Mengzi Air Base,23.39529991,103.3339996,CN,
,Yichang Tu Men Wu Airport,30.671,111.4404,CN,Yichang
,Qionglai Air Base,30.48999977,103.4649963,CN,
BDJ,Syamsudin Noor Airport,-3.442359924,114.7630005,ID,Banjarmasin-Borneo Island
,Old Yueyang Airport,29.424,113.0416,CN,Yeuyang
,Wenshan Air Base,23.71559906,103.8270035,CN,
,Xiangyun Midu Air Base,25.44529915,100.7350006,CN,
BDK,Soko Airport,8.017219543,-2.761940002,CI,Bondoukou
BDL,Bradley International Airport,41.93889999,-72.68319702,US,Hartford
,Leshan Airport,29.733396,103.612168,CN,Leshan
,Baihe Ning Ming Air Base,22.12059975,107.125,CN,
,Baoding Army Heliport,38.83359,115.521626,CN,Baoding
,Changsha Datuopu Airport/AFB,28.06889915,112.9580002,CN,Changsha
,Dangyang Air Base,30.79859924,111.8099976,CN,
,Foluo Northeast Air Base,18.69219971,109.1610031,CN,
,Donggang Airport,39.948964,124.145162,CN,Dandong
,Guangzhou East Airfield,23.16469955,113.3690033,CN,
,Haibei Airport,36.990726,100.857505,CN,Haibei
BDM,Bandırma Airport,40.31800079,27.97769928,TR,
BDN,Talhar Airport,24.84149933,68.83840179,PK,Badin
,Guiping Mengshu Air Base,23.3307991,110.0090027,CN,
,Haikou City Airfield,20.01889992,110.3470001,CN,
,Hanzhong Xiguan Airport,33.063599,107.008003,CN,Hanzhong
,Guiyang Air Base,26.40994,106.532264,CN,Guiyang
BDO,Husein Sastranegara International Airport,-6.900629997,107.5759964,ID,Bandung-Java Island
BDP,Bhadrapur Airport,26.57080078,88.07959747,NP,Bhadrapur
,Jialaishi Air Base,19.69720078,109.7259979,CN,
,Changchun East Airport,43.888157,125.405307,CN,Changchun
,Leiyang Air Base,26.58720016,112.8919983,CN,
,Lingshui Air Base,18.49440002,109.987999,CN,
,Danfeng Airport,33.708533,110.249284,CN,Danfeng
,Shangqiu Air Base,34.449507,115.459261,CN,Shangqiu
,Meixian Air Base,24.26499939,116.0999985,CN,
,Zhengzhou Air Base,34.86125,113.729631,CN,
,PLA Khunjerab Post Helipad,36.930618,75.553407,CN,
,Aurora Plaza Helipad,31.234386,121.499617,CN,Shanghai
BDQ,Vadodara Airport,22.336201,73.226303,IN,Vadodara
,Suixi Air Base,21.39579964,110.1999969,CN,
BDR,Igor I Sikorsky Memorial Airport,41.16350174,-73.12619781,US,Bridgeport
BDS,Brindisi – Salento Airport,40.6576,17.947001,IT,Brindisi
,Guodu air base,36.001741,117.63201,CN,
,Wuhan Air Base,30.59860039,114.2419968,CN,Wuhan
,Xiaogan Air Base,30.95439911,113.9110031,CN,
,Dalachi Airbase,36.628134,105.002346,CN,Dalachi
,Chenggong Airport,24.846346,102.801256,CN,Chenggong
,Dabao Airbase,40.5402,124.2295,CN,Dapu
,Baitabu Air Base,34.57139969,118.875,CN,
,Cangxian Air Base,38.40250015,116.9290009,CN,
BDT,Gbadolite Airport,4.253210068,20.97529984,CD,
,Jiaozhou/Jiaocheng Air Base,36.33060074,120.0240021,CN,
,Jinan Air Base,36.67919922,116.9209976,CN,
,Jiugucheng Air Base,37.49000168,116.1179962,CN,
,Kaifeng Air Base,34.75389862,114.3389969,CN,Kaifeng
,Laiyang Air Base,36.96360016,120.5910034,CN,
,Luyang Air Base,33.68470001,112.8909988,CN,
,Hailar Southwest Airport,49.164182,119.693685,CN,Hailar
,Chaor Airstrip,48.425954,121.387768,CN,Chaor
,Qingdao-Cangkou Air Base,36.15919876,120.3919983,CN,
,Qingdao Naval Base,36.0469017,120.2839966,CN,
,Wendeng Air Base,37.26470184,122.0230026,CN,
BDU,Bardufoss Airport,69.05580139,18.54039955,NO,Målselv
,Xuzhou Daguozhang Air Base,34.05889893,117.5579987,CN,
,Xuzhou Jiulishan Air Base,34.23059845,117.2460022,CN,
,Yidu Air Base,36.59140015,118.5270004,CN,
,Zhucheng Air Base,36.02750015,119.439003,CN,
BDV,Moba Airport,-7.066999912,29.78300095,CD,Moba
,Baoji Air Base,34.53170013,107.4720001,CN,
,Gonghe Air Base,36.33670044,100.4800034,CN,
,Lanzhou Air Base,35.9178009,104.2180023,CN,Lanzhou
,Ljtao Air Base,35.30830002,103.8359985,CN,
,Qingshui Air Base,39.55469894,98.88420105,CN,
,Shihezi Airfield,44.33280182,86.11669922,CN,
BDW,Bedford Downs Airport,-17.2866993,127.4629974,AU,
,Urumqi South Air Base,43.46580124,87.53220367,CN,
,Uxxaktal Air Base,42.1814003,87.18810272,CN,
,Wugong Air Base,34.27420044,108.2659988,CN,
,Wulumuqi Air Base,43.95029831,87.07859802,CN,
,Wuwei Air Base,37.98830032,102.5670013,CN,
,Xian Air Base,34.15390015,108.598999,CN,
,Xincheng Air Base,25.54829979,114.6190033,CN,
,Yaerbashi Test Range,43.07720184,92.80809784,CN,
,Yanliang Air Base,34.64390182,109.2429962,CN,
BDX,Broadus Airport,45.47249985,-105.4540024,US,Broadus
,Changzing Air Base,30.96859932,119.7310028,CN,
,Daishan Air Base,30.28779984,122.1449966,CN,
,Feidong Air Base,31.90940094,117.6589966,CN,
,Fuzhou Air Base,26.00440025,119.3119965,CN,Fuzhou
,Huian Air Base,25.02610016,118.8069992,CN,
,Jianqiao/Hangzhou Airfield,30.33530045,120.2409973,CN,Hangzhou
,Jiaxing Air Base,30.70664024,120.6806107,CN,
,Longtian/Lung-T'ien Air Base,25.57279968,119.4599991,CN,
,Longyou Air Base,29.11310005,119.177002,CN,
,Mahuiling Air Base,29.47719955,115.802002,CN,
,Nanchang New Airfield,28.63559914,115.9300003,CN,Nanchang
,Nanchang Xiangtang Air Base,28.42079926,115.9240036,CN,Nanchang
,Ningbo Zhangqiao Air Base,29.92280006,121.5739975,CN,
,Shanghai Dachang Air Base,31.32360077,121.4110031,CN,Shanghai
,Shanghai Longhua Airport,31.166901,121.454002,CN,Shanghai
,Shanghai Jiangwan Airfield,31.33300018,121.5,CN,Shanghai
,Zhangshu Air Base,28.02169991,115.5510025,CN,
,Zhangzhou/Chang-Chou Airfield,24.5625,117.6539993,CN,
,Changchun Air Base,43.90530014,125.197998,CN,
,Chifeng Air Base,42.15890121,118.8420029,CN,
BDY,Bandon State Airport,43.08649826,-124.4079971,US,Bandon
,Dingxin/Shuangchengzi Air Base,40.40140152,99.78939819,CN,
,Fuxin Air Base,42.07889938,121.6620026,CN,
,Gongzhuling Air Base,43.52420044,124.7860031,CN,
,Harbin Air Base,45.59749985,126.6589966,CN,
,Jinxi Air Base,40.74919891,120.8789978,CN,Jinxi
,Jinzhou North Airfield,41.18690109,121.1729965,CN,Jinzhou
,Kaiyuan Air Base,42.5257988,123.9820023,CN,
,Lalin Air Base,45.25939941,126.8949966,CN,
,Pingquan Air Base,40.9007988,118.6809998,CN,
,Shenyang Beiling Air Base,41.87080002,123.439003,CN,Shenyang
,Shenyang Yu Hung Tun Air Base,41.82249832,123.2990036,CN,Shenyang
,Shuangcheng Air Base,45.40779877,126.3190002,CN,
,Siping Air Base,43.1568985,124.2919998,CN,
,Suizhong Air Base,40.2989006,120.3590012,CN,
,Tuchengzi Air Base,38.91220093,121.2389984,CN,
,Yingchenzi/Xinzhaizi-Dalian Air Base,39.010601,121.389999,CN,
,Sanshilipu Air Base,39.28950119,121.7610016,CN,Dalian
BDZ,Baindoung Airport,-6.347222222,146.9422222,PG,
,Mendocino Coast District Hospital Heliport,39.43199921,-123.8000031,US,Fort Bragg
,San Francisco Va Medical Center Heliport,37.783331,-122.506389,US,San Francisco
,Infineon Raceway Pad 2 Heliport,38.155081,-122.450692,US,Sonoma
,Mono County Medical Heliport,38.25329971,-119.2310028,US,Bridgeport
,Uc Davis Medical Center Life Flight Base Heliport,38.55110168,-121.4509964,US,Sacramento
,Williams Gliderport,39.16350174,-122.1320038,US,Williams
,Borges - Clarksburg Airport,38.44319916,-121.5090027,US,Clarksburg
,Queen of the Valley Hospital Heliport,38.32389832,-122.2969971,US,Napa
,Vineyard Oaks Farm Airport,36.36920166,-119.7860031,US,Lemore
,Mercy Hospital of Folsom Heliport,38.670861,-121.142839,US,Folsom
,Childrens Hospital and Health Center Heliport,32.79919815,-117.1520004,US,San Diego
,San Bernardino Community Hospital Heliport,34.130694,-117.321667,US,San Bernardino
,Las Serpientes Airport,37.93310165,-121.612999,US,Knightsen
,Ferndale Resort Seaplane Base,39.00299835,-122.7969971,US,Kelseyville
,Northrop Anaheim Heliport,33.865002,-117.917,US,Anaheim
,Harvard Airport,34.96170044,-116.6750031,US,Yermo
,Flying R Airport,38.283001,-121.254997,US,Galt
,The Westin Bonaventure Hotel Heliport,34.05279922,-118.2559967,US,Los Angeles
,Rodgers Flat Heliport,39.96659851,-121.2839966,US,Belden
,Hughes/Canoga Park Heliport,34.23749924,-118.6259995,US,Canoga Park
,Big Creek Helistop,37.2010994,-119.2519989,US,Big Creek
,J-B Airport,37.93519974,-121.0149994,US,Farmington
,Oceanside Fire Department Heliport,33.211584,-117.3541661,US,Oceanside
,Boeing De Soto Heliport,34.23469925,-118.5849991,US,Canoga Park
,Airport Imperial Bldg Helistop,33.93030167,-118.3970032,US,El Segundo
,"Pg&E, Fresno Service Center Heliport",36.7193985,-119.7600021,US,Fresno
,Hughes/Space & Comm. Heliport,33.930306,-118.397909,US,El Segundo
,Shaws Hill Heliport,39.23320007,-121.0510025,US,Grass Valley
,Kelso Valley Airport,35.38130188,-118.2310028,US,Mojave
,Flying B Ranch Airport,38.34130096,-121.4369965,US,Franklin
,Operating Engineers Pension Trust Bldg Heliport,34.06200027,-118.2910004,US,Los Angeles
,Double Creek Ranch Airport,40.4457016,-121.8820038,US,Manton
,Boeing Anaheim B/250 Heliport,33.85969925,-117.8499985,US,Anaheim
,Flying Bull Airport,37.62049866,-121.163002,US,Modesto
,Bear Valley Hospital Heliport,34.24670029,-116.8880005,US,Big Bear Lake
,The McConnell Foundation Heliport,40.59820175,-122.3320007,US,Redding
,Pacoima Dam Heliport,34.334004,-118.397252,US,Los Angeles
,St Joseph's Medical Center Heliport,37.970197,-121.28786,US,Stockton
,Sutter Roseville Medical Center Heliport,38.766623,-121.248044,US,Roseville
,Community Regional Medical Center Heliport,36.743698,-119.785004,US,Fresno
,Oroville Hospital Heliport,39.50743,-121.541572,US,Oroville
,Kings County Houston Ave. Heliport,36.299861,-119.594861,US,Hanford
,CS Ranch Heliport,39.241597,-121.909516,US,Colusa
,Kaiser Permanente Vacaville Heliport,38.3887,-121.9405,US,Vacaville
,API Gateway Heliport,32.675883,-115.372028,US,Calexico
,Sierra Vista Regional Medical Center Heliport,35.293729,-120.665988,US,San Luis Obispo
,Heritage Field Airport,37.9933056,-121.4922903,US,Stockton
,Walters Camp Airport,33.245556,-114.710278,US,Palo Verde
,Del Mar Farms Airport,37.5464444,-121.1585778,US,Patterson
,Highgate Airport,42.5544014,-81.80310059,CA,Highgate
,Springwater Barrie Airpark,44.40639877,-79.73169708,CA,Springwater
,Emsdale Airport,45.54999924,-79.34999847,CA,Emsdale
,Uxbridge (Cottage Hospital) Heliport,44.10245627,-79.12857771,CA,Uxbridge
,Winchester Airport,45.04560089,-75.30329895,CA,Winchester
,Tomvale Airport,44.91609955,-76.93579865,CA,Plevna
,Bolton Heliport,43.85216078,-79.69482154,CA,Bolton
